respondent_id,h1n1_vaccine,seasonal_vaccine
33527,0.7158358885599393,0.9224353595311704
33528,0.1071960068506232,0.7924644615456745
33529,0.08323411058824089,0.19563606824400298
33530,0.05028009576613086,0.13643987231010157
33531,0.22934332271027236,0.32264034812628295
33532,0.041893261468695576,0.14682077691507542
33533,0.01333879281232592,0.0582831897079408
33534,0.014299643196022548,0.02548439283557569
33535,0.14953450064860693,0.3057277306947123
33536,0.14300646969878197,0.48926363532618444
33537,0.2706090605225167,0.6732395480328214
33538,0.07705581593548036,0.017162803214627147
33539,0.09137312435166887,0.11732439466382762
33540,0.04231549563849558,0.15616898843698832
33541,0.15661985898730343,0.28222885061068215
33542,0.07150863250776007,0.15877748276425613
33543,0.08655003195568786,0.08567975864704658
33544,0.08022339742752448,0.11287020691599656
33545,0.20445883419050784,0.5961591775627925
33546,0.15094514265998976,0.9090876867873677
33547,0.07238409685234866,0.3510005394445015
33548,0.10658184288285409,0.3177236313019921
33549,0.06113528649216123,0.12470218290275654
33550,0.0582992647570541,0.7021729669369405
33551,0.02997063716328407,0.5270379780060866
33552,0.21638687227963949,0.7403361971120676
33553,0.07231887302012094,0.1669015868231656
33554,0.05807973598192885,0.49829110343928
33555,0.33106314629501155,0.7414946421905888
33556,0.054008844874581914,0.7737790550702125
33557,0.30853739488719323,0.8829392862832617
33558,0.07500622255761626,0.2147111740575416
33559,0.060245416123817515,0.4488860822981479
33560,0.08175591699410245,0.4797370851614279
33561,0.1203621098939917,0.30432742924885553
33562,0.21840232120208106,0.5705974496310456
33563,0.009046634836801801,0.3306526189058601
33564,0.1836807353558603,0.7432900091583923
33565,0.10083576845631959,0.3451726979932855
33566,0.22725509628744775,0.6090122072403715
33567,0.10502089695134204,0.295418485062502
33568,0.1500282686263676,0.09540600185602396
33569,0.084133003513951,0.3465065752252907
33570,0.43535686675814694,0.8708160580108805
33571,0.3185997136498959,0.4767854801848274
33572,0.06780989691127548,0.44328231153376396
33573,0.0393131105619751,0.037146911066181836
33574,0.18314593685473063,0.14198029294973427
33575,0.10653027360924541,0.40210895440197847
33576,0.49411566401502305,0.8067478867695083
33577,0.2548567720349964,0.2187752704325858
33578,0.1499071770803408,0.16068633419282033
33579,0.09370296864098036,0.33566156361299443
33580,0.028069855318937624,0.38708313717170784
33581,0.16029042311094552,0.7220016128066022
33582,0.3154039225802678,0.6876870702118992
33583,0.34936272396476464,0.30590019970008386
33584,0.7552017146923249,0.7176200506676834
33585,0.6190518292713284,0.7908864014319461
33586,0.042309772569921064,0.03158785785994002
33587,0.12974219467604606,0.4296631239701018
33588,0.02634410552178423,0.03859860046776354
33589,0.06342193000039169,0.10528301097701569
33590,0.04943463224582815,0.24330068813948705
33591,0.16267695083310166,0.195907118634182
33592,0.009212640036518057,0.06343504764802092
33593,0.3845407117962056,0.16442341347495512
33594,0.2194435435040325,0.4928131733222437
33595,0.09966077519629991,0.768403313608341
33596,0.03930012690417845,0.7108293899735042
33597,0.5271415350090914,0.8298807984462043
33598,0.6116834213193817,0.8609058146747048
33599,0.039358563967514026,0.6459761601249403
33600,0.11910754589094187,0.21518937544533304
33601,0.5793066353170161,0.31023898989040094
33602,0.3568384664537356,0.4473315852465122
33603,0.06071563335780611,0.6840529219323948
33604,0.4305289611096264,0.8155244370602522
33605,0.10047342218538702,0.10104627626874993
33606,0.5715797700422847,0.8634259454674972
33607,0.7216659248134837,0.8882811577135121
33608,0.03651559428347447,0.23150677221408886
33609,0.1146347033807119,0.5186595329421398
33610,0.12327980288238485,0.8001987468954092
33611,0.5264776180882874,0.08334829042814101
33612,0.16251597506566426,0.4753819527804334
33613,0.5617914963832427,0.6404395215764117
33614,0.647613999487255,0.3705355975051881
33615,0.014010139381151414,0.36458450156067224
33616,0.4115298307943219,0.7604387605218378
33617,0.062372566901378816,0.06379884407695119
33618,0.07858884293078201,0.7786692381849987
33619,0.11582872283152264,0.6800467754589931
33620,0.013528121683695746,0.015364231149656129
33621,0.14595077532103265,0.8563437233038809
33622,0.5963467115296397,0.8975840327202962
33623,0.0620713711536061,0.4593273197533891
33624,0.022987097309074105,0.07429269504593418
33625,0.05704794230966818,0.24852630176936982
33626,0.23618817031972786,0.32501786002790056
33627,0.08564562848957466,0.37655730134342513
33628,0.09609636783766722,0.9018991384908673
33629,0.17092899521453744,0.24899969677507328
33630,0.05110258430965071,0.7829518290317082
33631,0.06556802904109384,0.4369592194342252
33632,0.11035772087819735,0.269927861496169
33633,0.07689506770656501,0.1171705993872897
33634,0.1283395992108375,0.17727277463103064
33635,0.05433941943668999,0.08748233224859372
33636,0.10216946301994068,0.8772327862669195
33637,0.34997065091948604,0.8671216495760371
33638,0.02686541685169032,0.2799585618877438
33639,0.11239212387847117,0.9092525316436005
33640,0.5529975969964563,0.7559477106660837
33641,0.35566578302455837,0.24200523939083765
33642,0.12588885345825868,0.2255641341671821
33643,0.09812930929030239,0.2342218103975489
33644,0.41147870861903874,0.7250884183120389
33645,0.3240926212814418,0.944345958513793
33646,0.02547410770702591,0.0462403014333761
33647,0.605010700280334,0.26936642030431956
33648,0.5939309199347073,0.9106653388941351
33649,0.09641830244133506,0.13846139913545696
33650,0.538900723329726,0.20745991210148643
33651,0.23071878827510803,0.6911349107874506
33652,0.015234322554999407,0.02532951231530387
33653,0.09311281013581865,0.20804458259950734
33654,0.16142962253011986,0.6926898263824447
33655,0.04467790317113149,0.07072896066807614
33656,0.02352868089416731,0.060340844220550784
33657,0.11158163810135888,0.1924155456480899
33658,0.8277157652905881,0.9367201800490034
33659,0.17898388314118194,0.2295542801229378
33660,0.3269161245828252,0.7554525278711286
33661,0.22051919326508712,0.791016484295115
33662,0.7575023716248984,0.8947933354907359
33663,0.10875628292790668,0.38769129720269285
33664,0.10213583477045361,0.31703351926932677
33665,0.23940514349279785,0.8229718750769532
33666,0.07803819126659711,0.3052859539940104
33667,0.047419948494971186,0.5351421116036221
33668,0.612962305324765,0.8251793178174942
33669,0.21594898894698028,0.5690264647101304
33670,0.12538789189885036,0.6761705098459556
33671,0.11209441275205884,0.9089045068680592
33672,0.42375690467972693,0.6356092490140136
33673,0.08384647509273081,0.04955863294810068
33674,0.020548636123279514,0.38571524235205307
33675,0.06826496642844763,0.870015888953184
33676,0.2729716462679373,0.2794487137716259
33677,0.09035988640038131,0.14703564383266537
33678,0.0371168150425005,0.1536413750122063
33679,0.020377493074201822,0.18449744844354204
33680,0.15561252811753187,0.9430259657841453
33681,0.134732447719079,0.7821768815227446
33682,0.033139930846287906,0.0853397036348159
33683,0.04551314217992027,0.17276389748939064
33684,0.3851951097634744,0.9113237827105325
33685,0.09630575894729303,0.36886923749760747
33686,0.033946060623419566,0.12766890854559826
33687,0.4469158107943524,0.7353021690355881
33688,0.1343041327358329,0.47118704838735087
33689,0.18444258454037388,0.5756171257450989
33690,0.352903105514679,0.3266270914122995
33691,0.02252731882001068,0.0774824134636645
33692,0.06726406366098829,0.18841072678462875
33693,0.283336838005864,0.5783740066145336
33694,0.3989394911049083,0.8078288193958776
33695,0.10088723307676449,0.31660673990824406
33696,0.4010121429197436,0.6506810177836331
33697,0.16597772455485796,0.5669691885485794
33698,0.26365471766833304,0.6082310294213241
33699,0.48104531599713574,0.649336054569167
33700,0.1696021323564351,0.35971197355170403
33701,0.01387483124665934,0.11533284709208734
33702,0.19012156878663733,0.9654660192071999
33703,0.19313796585247622,0.33024464305586587
33704,0.028189303921581498,0.28266805023087654
33705,0.15112043757342405,0.37728436184145625
33706,0.15798507677517287,0.7516465289962467
33707,0.08175482870040435,0.17988116698089635
33708,0.08187115805754269,0.12712067999341856
33709,0.06418198815609022,0.12701226503803312
33710,0.2544024636895234,0.44643335223291886
33711,0.2048557597441606,0.5268273147249566
33712,0.09628582570878055,0.39054827952849974
33713,0.052986180155741615,0.3075114538995884
33714,0.27261043827379994,0.3432365458610377
33715,0.1604195851676666,0.9485969427682466
33716,0.6966595014442807,0.7466130080947705
33717,0.12076071658436531,0.3434687021050894
33718,0.018973718220763245,0.05210947892850506
33719,0.07467214698464018,0.3857676853755008
33720,0.04057668936016154,0.11650169475459413
33721,0.214960708603079,0.26532034237377006
33722,0.07931612091071692,0.5538997776042808
33723,0.8156134768549369,0.931552815750235
33724,0.05818017318635483,0.9291664669939118
33725,0.09649675204941585,0.7043824933496774
33726,0.08155585449101098,0.07847771365639485
33727,0.24478014759029051,0.22549544300683452
33728,0.13925864952082612,0.9197752668297888
33729,0.31988165933378265,0.21583117548294486
33730,0.05499234470324672,0.10021502884909879
33731,0.0686413898152359,0.4686818838752648
33732,0.1337284558079196,0.4005560204311857
33733,0.04314588111013565,0.27226500791333524
33734,0.5465570053557076,0.7564249135515417
33735,0.01801988173594552,0.11438627721697613
33736,0.08485888122506627,0.17786530560045496
33737,0.13460964854893867,0.7254834223556116
33738,0.6698059217881788,0.5776498606850664
33739,0.05245515703106871,0.07517892380432639
33740,0.12867460090357813,0.9063232958936351
33741,0.5069010570541252,0.36619615617905066
33742,0.16895551486780824,0.4169034661949704
33743,0.10837237338924198,0.9323077019819784
33744,0.4257693512832993,0.06892617304621258
33745,0.14234338234139665,0.37551434305916886
33746,0.1619961229593341,0.7623037270207068
33747,0.11352174579583214,0.13196798909858878
33748,0.14400622221322523,0.9611146623066064
33749,0.9365292086244782,0.9780783917664625
33750,0.4920829058829852,0.5715617590830715
33751,0.7423388501068605,0.7740708419193219
33752,0.5093276869599658,0.6139822640885023
33753,0.03515904085360607,0.46362511189209543
33754,0.5816465882016422,0.8560865017608572
33755,0.2298604102034116,0.19655950254359783
33756,0.15502344548576086,0.3138710582222422
33757,0.2989868654637604,0.3752865346761278
33758,0.6833266429949783,0.913435208521452
33759,0.05634020015659554,0.17027495266300188
33760,0.0642042827313729,0.31208389804378023
33761,0.13637671883023153,0.17274848744059537
33762,0.29451599865525313,0.25087949402840665
33763,0.4896263013992543,0.682273268938724
33764,0.2757846660183023,0.25909825765237593
33765,0.19341180865362473,0.7202231916321212
33766,0.010313827696218586,0.23935753226133635
33767,0.11939901425539556,0.5016994056657363
33768,0.713128758795296,0.18760333833789244
33769,0.11114748774359313,0.3320956935737293
33770,0.3468070687573225,0.2970660004184233
33771,0.26960908435182385,0.1963409430419108
33772,0.07086249481316922,0.029548638156773596
33773,0.17546878546987096,0.7499208466438188
33774,0.07383688043862828,0.23204306161918056
33775,0.05473276147339999,0.24895986508228923
33776,0.4640318748996906,0.5521262281002385
33777,0.10583303364962922,0.2647313407921963
33778,0.05240876267028856,0.38976025440422196
33779,0.06655020739922222,0.8505475124159173
33780,0.02490172569945082,0.29847070627512823
33781,0.028007038290621584,0.07563269649108281
33782,0.017597017555884692,0.0879181163596435
33783,0.08431305891023375,0.6363532158148377
33784,0.06444387872782388,0.2235207777292406
33785,0.10029335422508308,0.2845129703097912
33786,0.18771574442211292,0.41812532168466277
33787,0.0855766161086328,0.5117965132491091
33788,0.1682381570863478,0.6370026016669181
33789,0.06274909986209681,0.3206613768457801
33790,0.06727762620068445,0.0726305844633368
33791,0.027497816572223117,0.09884226766959552
33792,0.010794914985897096,0.023732911983230385
33793,0.39780570087534295,0.6300561047795624
33794,0.10354375058394008,0.1353211155093662
33795,0.7265241185588854,0.9498476399584431
33796,0.5233444409791732,0.4478262768073948
33797,0.27642698057086923,0.6670520713638313
33798,0.037988789931991694,0.7852543229117779
33799,0.317410312294618,0.9072239856775386
33800,0.1852713300010521,0.3924386537926272
33801,0.0909152154602367,0.8630440173969476
33802,0.12171875373757339,0.2228601056455985
33803,0.25449648051221896,0.7683540033296341
33804,0.061682576036877455,0.19310964416983878
33805,0.8716371805041184,0.9232715105647746
33806,0.023220750639872768,0.05842954113100507
33807,0.16036202945184486,0.7843622244928559
33808,0.09471785671309169,0.21226919667281485
33809,0.0380471123611885,0.02915452769561107
33810,0.16552700911062584,0.19627715691123535
33811,0.1174011342746209,0.17356870662958668
33812,0.006877944701303417,0.07127091640987038
33813,0.599671266338218,0.44375605065560003
33814,0.07378949042236614,0.19439439782602097
33815,0.24642732918145824,0.9410522421138108
33816,0.12471233506055188,0.769103245861347
33817,0.18916118082387504,0.2649415209935626
33818,0.7117289490432541,0.7942416090583722
33819,0.905058153917065,0.9006175671346942
33820,0.03310521511735547,0.15914753018737332
33821,0.38732023972094254,0.9469362815467155
33822,0.1527986480836994,0.6528916660214917
33823,0.046204042391459754,0.07654083927255195
33824,0.09625288799649478,0.22084398397890762
33825,0.17774133193157554,0.5482892113994974
33826,0.16406366449989943,0.4420665816972378
33827,0.17662855694499718,0.24720970027911454
33828,0.6642877278860879,0.5141884103441732
33829,0.6456768056969475,0.7904625775490177
33830,0.3619127412508424,0.6848167115954372
33831,0.4919788398046704,0.8846687328231205
33832,0.5820428614372839,0.7609284788580171
33833,0.04678076039430868,0.4913645887226449
33834,0.009447751212032384,0.04695411226807117
33835,0.02870332134488333,0.053317981939855104
33836,0.007418205255769304,0.03058735274061015
33837,0.058859052836093835,0.3466944165377452
33838,0.026149389589092915,0.20864322053046758
33839,0.11818182962545021,0.09319949375445502
33840,0.0410731696654987,0.07223850427486884
33841,0.6910066735987396,0.8457126268229969
33842,0.060701655663662486,0.06210416012907718
33843,0.07122090173390946,0.15009000768746858
33844,0.12375811348953106,0.23347169611175658
33845,0.39428821144383486,0.792412053227983
33846,0.056103562387437377,0.2799326578290566
33847,0.1635335213027895,0.4689721975480575
33848,0.031020996966009132,0.28231789733864127
33849,0.1790581581886741,0.05571036497694336
33850,0.06476757755883408,0.09687418166842905
33851,0.0324615882760985,0.39984248172011405
33852,0.4751082670158856,0.6258998096221046
33853,0.06312845111506395,0.875220844513585
33854,0.004117291169911951,0.01042499618865862
33855,0.5427667933158368,0.9409444614404249
33856,0.03097189931246027,0.22178008854824552
33857,0.03126925183718821,0.7842801686629777
33858,0.13576317101611304,0.45884165279857597
33859,0.1335044010656355,0.43694932162157485
33860,0.08287777824143747,0.07437388484022531
33861,0.35353282588354334,0.24023542027960088
33862,0.08590879501338977,0.7915996855523157
33863,0.03226504732218024,0.1574440832012401
33864,0.17644262537488922,0.9588520524479376
33865,0.02935611369776311,0.08230318727609409
33866,0.4951831567484021,0.639152616805642
33867,0.3010769668712416,0.20485166596789614
33868,0.059429675760343005,0.4109088870113238
33869,0.016354086761316517,0.02956466377972652
33870,0.07729513967542727,0.26022896923271754
33871,0.0901941811646812,0.8868583075680758
33872,0.3282931050164028,0.7099619252232877
33873,0.026148309541684615,0.17096585654985008
33874,0.18895247846145505,0.25797560771743905
33875,0.8061726990753186,0.9371632762096371
33876,0.04169834031961176,0.044441247140662984
33877,0.5758724396261928,0.7897860607683902
33878,0.3278758021595871,0.6034880655101756
33879,0.06759974179718249,0.17551773621021421
33880,0.04809701892151866,0.0791246624363099
33881,0.012358685651042341,0.2881152617468097
33882,0.10835229583646111,0.3087294311856291
33883,0.10818434259873302,0.15131711559744115
33884,0.1526260368380735,0.306756286731285
33885,0.13115271276123336,0.7039883194451807
33886,0.13921369201740427,0.46489482208838695
33887,0.15021371292619276,0.18513096826983383
33888,0.17391478227849597,0.37258692180889735
33889,0.1840955384529245,0.5886632832639493
33890,0.1282835980040239,0.2994824954838937
33891,0.18032271084875331,0.9714391861017552
33892,0.5996628642329301,0.9132848193078329
33893,0.09557951193943515,0.23234595046942805
33894,0.8099137211618637,0.9481466442919662
33895,0.09568380399816552,0.09333970846865175
33896,0.20941555339951276,0.8567980539833533
33897,0.0605992895191887,0.1368052007109911
33898,0.06793863225025375,0.512130023965651
33899,0.10121141987877262,0.21132303805868177
33900,0.04771504221287465,0.07565606241434196
33901,0.04786265456350782,0.1394958827784958
33902,0.12941271158735682,0.791004716162393
33903,0.09254644478689918,0.06618075936050233
33904,0.12729792615979768,0.905850838320215
33905,0.08882600971187207,0.30551356732745116
33906,0.45013832395487874,0.3432006379564254
33907,0.09606945131388549,0.7892379319292795
33908,0.03872135849336969,0.2363097392487731
33909,0.0615408325519994,0.9452261445533455
33910,0.626575152135136,0.5801715618692533
33911,0.1895191223730452,0.3846712345752792
33912,0.05979731328538818,0.05360195868607574
33913,0.45130044968938415,0.8551334920154756
33914,0.06592368116938631,0.3350340551341809
33915,0.8238989181623285,0.9606243330161365
33916,0.6608631339383435,0.7843649579878266
33917,0.01017006581572552,0.11741661856318636
33918,0.15005884293154617,0.21711973902413756
33919,0.0813698493080207,0.1666549769644496
33920,0.8347161113827068,0.8265621572480425
33921,0.1839011529963714,0.5205950121526011
33922,0.30837532438966714,0.6939952448234707
33923,0.3284548124187838,0.6589895745733194
33924,0.06862628735843306,0.45598459997469987
33925,0.062109680798939366,0.1303570441839689
33926,0.026503007214546567,0.7325935018649985
33927,0.5180830006158685,0.6955857976251348
33928,0.05362089135593787,0.06819018358953818
33929,0.04434237473526787,0.036137546653295806
33930,0.3532121926447569,0.7520749279478688
33931,0.039552754624431065,0.6018321694794218
33932,0.3886036717021498,0.08189323041393907
33933,0.6912214160053943,0.7884420806283803
33934,0.3382906302058055,0.9429934851128148
33935,0.08358183758415244,0.400293211229283
33936,0.09560058747404587,0.8622870386529059
33937,0.20843788044323786,0.5151106033389696
33938,0.6401383176980316,0.9314473960495001
33939,0.8134996292835416,0.8615678078538271
33940,0.06356407903065715,0.026598183604189075
33941,0.07870461972929234,0.14220817290614982
33942,0.08628031144365761,0.24189965292926935
33943,0.1681420097637801,0.49022146670962785
33944,0.04654986398052396,0.041251556090962115
33945,0.16321150112805627,0.8432126166774839
33946,0.05447263812055841,0.9010152358681509
33947,0.17558304682438836,0.40049157183994705
33948,0.12512079962543823,0.28762881364153037
33949,0.778096485265995,0.9307184125691256
33950,0.02577791534563193,0.06622064942338057
33951,0.12051797581645037,0.6970172023516021
33952,0.027778041701162375,0.08543733381184945
33953,0.04275766553000916,0.47263569341016365
33954,0.8045195989289431,0.9462444284200786
33955,0.6989594695681037,0.7877931997995317
33956,0.01787481313286338,0.13416730042023403
33957,0.11683891780074139,0.43929184415334854
33958,0.05382336058645439,0.06889105373504917
33959,0.4040282680602898,0.7041416081310821
33960,0.1143128849877714,0.17054213848562383
33961,0.030967869831771782,0.07734851247843508
33962,0.32240324661264813,0.9378876757859052
33963,0.00958413067277283,0.056706076909043016
33964,0.013040640852845854,0.41985864181717875
33965,0.6893188343380557,0.8883536735814652
33966,0.5951260753934148,0.6867604293081563
33967,0.15178211135228215,0.3623806056412335
33968,0.35373765660325,0.6449162725162905
33969,0.23546914620468914,0.606212086307426
33970,0.14934272548132707,0.4459174110730654
33971,0.1066716502300833,0.40122730623566727
33972,0.20664150675951562,0.6894684341853492
33973,0.10382001676279516,0.1608612371546688
33974,0.01572895528250953,0.0694627291487978
33975,0.05546682025559638,0.08041131567980514
33976,0.25387487329683384,0.2693263148308575
33977,0.17763294348364514,0.30394919875581633
33978,0.09842497205655082,0.2697547919476269
33979,0.08640319320845595,0.23941242677293068
33980,0.04444587859602482,0.08617772057688265
33981,0.37010376165390607,0.8101775132047713
33982,0.14704308616412293,0.5606133971943097
33983,0.8582582125916371,0.6403127209653532
33984,0.09540362298940377,0.1700750644888257
33985,0.027372926253364818,0.050190669276472574
33986,0.11379226887431752,0.3354548518369124
33987,0.07249753259075857,0.38562151360136887
33988,0.44274080683447,0.6302889195468014
33989,0.06667298632488758,0.19661830310660589
33990,0.09784153510406898,0.9552582719096536
33991,0.011949223526058816,0.02186905325535262
33992,0.07309230409223653,0.2024143995125433
33993,0.05551452816076952,0.09686050207526226
33994,0.10983851143081905,0.22188041804609734
33995,0.49503408521788295,0.4668378401842083
33996,0.24244261192186484,0.7365372781142658
33997,0.11534941556794318,0.8576787625342238
33998,0.15246106926478778,0.21840094671933774
33999,0.408898564443702,0.5940246272352596
34000,0.1281083129064443,0.8325396673474111
34001,0.48850129697407507,0.4406986843833896
34002,0.06540414481361093,0.9250399808103307
34003,0.16411356161302748,0.32861004394925375
34004,0.8721188319395828,0.960886351312718
34005,0.10656345530729729,0.17418673515919403
34006,0.0597388337837024,0.20743098430154736
34007,0.24912479726583828,0.3137627862791491
34008,0.24037370570264202,0.7751607838529407
34009,0.07312287470064019,0.3229609098263142
34010,0.10905664322500229,0.18868525978644493
34011,0.6390054089308159,0.916362532832463
34012,0.36987135510395985,0.5964642227554541
34013,0.02345399346282077,0.1085876709346053
34014,0.46114791351088075,0.8763732391264717
34015,0.026360227947023182,0.05447199440408198
34016,0.09913427722936397,0.25201729269876544
34017,0.017221314149490206,0.43710172710285006
34018,0.45430509914705136,0.25352426193642325
34019,0.3408576839888242,0.6996845376340483
34020,0.052847298493703294,0.5155483825121874
34021,0.16066321955025686,0.30341131027756635
34022,0.41788810332971255,0.8954174972417174
34023,0.28979820505272225,0.8240160176114811
34024,0.018529944994474596,0.0377182564816104
34025,0.02013259479679193,0.33392019624556873
34026,0.04261546662356629,0.6872737867203507
34027,0.19164399934467072,0.312200956863313
34028,0.1723489259170747,0.41648469889677375
34029,0.1295223727677366,0.8556665153064068
34030,0.1038976743250983,0.37679736695845284
34031,0.0312755223381603,0.6301056319003615
34032,0.4964054138466571,0.7678226897429999
34033,0.7580798230095249,0.9173345736612607
34034,0.06640541215827338,0.13105576962812965
34035,0.2545178182648771,0.9158781210968929
34036,0.4145081504136939,0.7479433543731812
34037,0.22713998399028604,0.7423209340193286
34038,0.02675183564291752,0.08724044640909825
34039,0.30184660412288755,0.8773633629152447
34040,0.1905803681044025,0.33828163931145255
34041,0.18242133678552078,0.6196533302401088
34042,0.6968607272408197,0.9707272429972043
34043,0.6349589785290134,0.8750036151617178
34044,0.021039127444945648,0.15972742987487773
34045,0.014200842149823232,0.12251623002844277
34046,0.03543879993193752,0.19151669861329546
34047,0.2579141853242442,0.8004315304649365
34048,0.17346056366026866,0.5793130857780436
34049,0.00789595276228303,0.07873090131401639
34050,0.2656241139129749,0.44762230649072776
34051,0.13182240122922514,0.1617849929527402
34052,0.08229644220216492,0.23798407163069246
34053,0.11792200359778329,0.41997235524585125
34054,0.4599004309907505,0.1049872289465516
34055,0.09541083500075229,0.15939556940244995
34056,0.20231735395049322,0.9565621110986287
34057,0.5797090800708758,0.7714593645826255
34058,0.09676201609765968,0.3487222492106522
34059,0.6810769844695618,0.8183566598280511
34060,0.20079190063114613,0.7601501338392201
34061,0.4648693704720246,0.46292648882516285
34062,0.02598903872626311,0.6217892162455315
34063,0.7349794046878386,0.25391611172842077
34064,0.2531583536440147,0.786635093339775
34065,0.1029491364484795,0.33443815945048017
34066,0.08004854048437694,0.5896683799264376
34067,0.5047285696647524,0.6819094229676301
34068,0.00928617235324759,0.020293022977939792
34069,0.04130964565050865,0.15732368056392773
34070,0.06532374405510923,0.1344786198140451
34071,0.13198853465782392,0.9660918354081752
34072,0.27863933030045124,0.4929150149501418
34073,0.8964304154649202,0.20430044998830718
34074,0.08164267829673677,0.9466425956839043
34075,0.1512496181338252,0.7549699033738425
34076,0.09565109252540988,0.2376535843878792
34077,0.7335785900327542,0.971390096317823
34078,0.0527083545958956,0.1816332038810429
34079,0.18851369249227656,0.5204227194936965
34080,0.06139474285863979,0.06936001453992077
34081,0.3570575187479724,0.7716415603924704
34082,0.32878058261140836,0.061051089626413375
34083,0.07972900040448286,0.43346733277952854
34084,0.07258349407329481,0.26678544723644615
34085,0.09138719418410961,0.9195619395184618
34086,0.0757123021186643,0.16694152366646425
34087,0.5747553141240119,0.7455795841762363
34088,0.04196911200232065,0.07226316641191054
34089,0.1584597591995991,0.5356294739693669
34090,0.2079785589718055,0.06750141031113802
34091,0.051546408929794604,0.48993770999506137
34092,0.1318949458200906,0.22671744833900462
34093,0.08394371249908424,0.4785484220551052
34094,0.38653534769231346,0.5451318239995534
34095,0.06500418256792483,0.12718458459063123
34096,0.08034410865328784,0.013313697918876299
34097,0.11328865471810538,0.7658463670862672
34098,0.07927508850513676,0.10787105077099715
34099,0.07370707719469034,0.15180568523042134
34100,0.4415211385847515,0.39747176756994834
34101,0.058751113797316394,0.35547451905907695
34102,0.03447008209815252,0.0896120885992641
34103,0.022059508608879955,0.054640498720950316
34104,0.027039030214214194,0.04612467464805589
34105,0.011532980627197495,0.7772315192706546
34106,0.18229208447535586,0.3291089191183846
34107,0.3807866642281104,0.8069973958000639
34108,0.1324801017295989,0.13423279182452302
34109,0.0823078054861509,0.1762617189362444
34110,0.04864678738414959,0.022854146715667812
34111,0.03041171360398974,0.06744621574671439
34112,0.21729675788462458,0.2997106032482011
34113,0.3593679738743826,0.4914767455577419
34114,0.00464754300010231,0.011269731195565152
34115,0.03284591639156551,0.0807704705178202
34116,0.5249052066902476,0.5993275286337308
34117,0.33684783177995353,0.6233711156657499
34118,0.07426339165511188,0.17496976581907117
34119,0.03546601813949255,0.03760155713331072
34120,0.016977521644259874,0.06808782620156606
34121,0.08740229144238415,0.3110933364636073
34122,0.6904312162760612,0.8693852530314884
34123,0.09244555146973753,0.23523781002929017
34124,0.515514418811004,0.8425485623860091
34125,0.06406337327527323,0.1015278951411151
34126,0.11321197010928073,0.24541623100002347
34127,0.05250615470951172,0.6607414970233836
34128,0.20644616906306795,0.27254510178587477
34129,0.05917324007538456,0.48132591151333554
34130,0.34362301020031283,0.8503502295187786
34131,0.10022570879603049,0.958468933499197
34132,0.09823965037785434,0.1829652570227141
34133,0.04527889150177766,0.5636076301498729
34134,0.4442502148896523,0.8872811385390946
34135,0.39232868749229666,0.81835637269333
34136,0.09672755675765721,0.3898988289933724
34137,0.31914531111069644,0.43860706439201425
34138,0.8749830272604557,0.6478036577271088
34139,0.04943522552420619,0.38901046055493355
34140,0.19907951331660506,0.41714381587720745
34141,0.4018561387027829,0.825561313691219
34142,0.29507975015183563,0.4495884490697389
34143,0.05067157108678497,0.5192169171923376
34144,0.8018270101173064,0.9258358053202407
34145,0.3901914302067266,0.5914069310251272
34146,0.7329073973476484,0.8352608506961505
34147,0.06739024320329516,0.10912291310918477
34148,0.2667933900960864,0.885111953471992
34149,0.0933455133312217,0.8309676755778983
34150,0.1449344862878296,0.9702870414322857
34151,0.07421644885901793,0.3469954512182494
34152,0.1251965403191767,0.7534948352953837
34153,0.15770559542743903,0.8331851230465989
34154,0.13656723077110183,0.32041534177322456
34155,0.027271782492606318,0.16964248057296136
34156,0.0645842986833825,0.24746125326211132
34157,0.14497693439733403,0.33950282152328876
34158,0.19158854762357846,0.6853287218531867
34159,0.25776137539026267,0.8437062031714083
34160,0.045378938817555184,0.048018214241078896
34161,0.1790715170407401,0.7401475313930324
34162,0.11821408686400572,0.24902892141969993
34163,0.033152733916871575,0.49196609597693225
34164,0.07045606096304449,0.162777099878012
34165,0.2024919384566605,0.9363080762959815
34166,0.37900999628537435,0.6331000793097301
34167,0.48648647244540577,0.7357609091822964
34168,0.13723287593771044,0.20432531940111312
34169,0.14574634539761372,0.2885254907011682
34170,0.5536350397930279,0.8117917108790783
34171,0.09184559882011901,0.21307377508308287
34172,0.05573313680812044,0.2810592447330938
34173,0.019934702608438663,0.11646133946833682
34174,0.045885430990644335,0.2626662687046092
34175,0.2638870775868191,0.2632935293590618
34176,0.20251251961258881,0.16709701642783817
34177,0.06868932316641442,0.4560618200036631
34178,0.07995301169928903,0.10279563473031653
34179,0.16075308200492622,0.5667092463857036
34180,0.0867499870465836,0.09955503665854532
34181,0.21830201571757887,0.651314037111318
34182,0.167135768553791,0.3910956615652771
34183,0.018584613687197618,0.12538714225230704
34184,0.11890880488278278,0.5910630086627717
34185,0.09687539853422539,0.5371400016126762
34186,0.0916639952361991,0.249642852515026
34187,0.1311498853839863,0.9178563616411723
34188,0.2033467068877843,0.3622029910097011
34189,0.09560516303630519,0.8738927993409373
34190,0.14110711127339012,0.21044902902725998
34191,0.0769101998385801,0.14915770951110582
34192,0.4152680512402298,0.9556548218209907
34193,0.13303549468947196,0.7980030783703023
34194,0.08231150732551981,0.12164000126218592
